journey_id,user_id,timestamp,channel,conversion,revenue,device,location,session_duration,product_viewed
215,291,2024-05-20 09:21:31.443688,Social Media,1,481.3965148682767,Tablet,Texas,255,Headphones
215,291,2024-06-01 09:23:09.443699,Paid Search,1,481.3965148682767,Mobile,Illinois,65,Smartphone
216,331,2024-05-20 12:13:49.443715,Social Media,0,0.0,Tablet,California,144,Laptop
216,331,2024-05-23 19:42:07.443726,Email,0,0.0,Tablet,New York,217,Smartwatch
216,331,2024-06-09 21:06:45.443738,Direct,0,0.0,Mobile,Illinois,286,Headphones
216,331,2024-05-26 17:02:08.443749,Paid Search,0,0.0,Mobile,California,158,Smartphone
216,331,2024-06-01 04:12:06.443769,Direct,0,0.0,Desktop,Florida,196,Smartwatch
217,6,2024-05-22 03:43:41.443786,Social Media,0,0.0,Mobile,California,101,Smartwatch
217,6,2024-05-16 01:50:47.443797,Affiliate,0,0.0,Desktop,Florida,193,Laptop
218,113,2024-06-13 12:49:20.443814,Paid Search,0,0.0,Desktop,New York,115,Smartwatch
218,113,2024-05-17 09:17:40.443825,Organic Search,0,0.0,Mobile,Florida,33,Laptop
218,113,2024-05-26 10:38:53.443836,Email,0,0.0,Tablet,Illinois,150,Tablet
218,113,2024-05-28 02:37:40.443847,Direct,0,0.0,Desktop,Florida,203,Tablet
219,301,2024-05-17 14:19:54.443864,Direct,1,219.34795146959533,Mobile,Texas,186,Headphones
220,406,2024-05-30 17:23:15.443879,Organic Search,0,0.0,Desktop,California,49,Smartwatch
220,406,2024-05-26 12:13:23.443891,Social Media,0,0.0,Desktop,California,90,Tablet
220,406,2024-05-27 18:08:20.443902,Affiliate,0,0.0,Desktop,Florida,179,Laptop
220,406,2024-05-31 05:00:50.443918,Organic Search,0,0.0,Desktop,Illinois,92,Headphones
221,12,2024-06-11 01:34:01.443934,Direct,0,0.0,Desktop,California,272,Laptop
221,12,2024-05-18 01:36:41.443946,Social Media,0,0.0,Desktop,California,142,Smartphone
222,265,2024-05-18 12:07:37.443961,Email,0,0.0,Desktop,Florida,251,Headphones
222,265,2024-06-10 14:27:37.443976,Organic Search,0,0.0,Tablet,California,103,Smartwatch
222,265,2024-05-25 03:50:57.443988,Paid Search,0,0.0,Desktop,Texas,242,Smartwatch
222,265,2024-05-28 19:56:26.443999,Social Media,0,0.0,Mobile,Florida,77,Laptop
223,9,2024-05-27 18:56:27.444026,Social Media,1,421.9313835151682,Mobile,Illinois,29,Smartwatch
223,9,2024-05-30 18:10:06.444037,Email,1,421.9313835151682,Mobile,California,286,Laptop
224,460,2024-06-14 03:09:25.444053,Organic Search,1,216.66985261195106,Desktop,Florida,205,Tablet
224,460,2024-05-28 01:28:16.444065,Email,1,216.66985261195106,Mobile,California,140,Headphones
224,460,2024-05-22 13:58:54.444076,Email,1,216.66985261195106,Mobile,Illinois,288,Headphones
224,460,2024-06-07 15:33:54.444087,Email,1,216.66985261195106,Tablet,New York,277,Laptop
225,267,2024-05-24 10:56:44.444104,Organic Search,1,344.5457543614388,Mobile,New York,89,Headphones
226,334,2024-05-29 07:01:32.444119,Direct,1,167.58630264356447,Mobile,Illinois,151,Headphones
226,334,2024-05-22 15:01:51.444131,Organic Search,1,167.58630264356447,Tablet,Illinois,257,Smartphone
226,334,2024-06-04 02:05:28.444142,Direct,1,167.58630264356447,Mobile,Texas,167,Smartwatch
226,334,2024-06-04 07:57:06.444153,Affiliate,1,167.58630264356447,Desktop,New York,127,Headphones
226,334,2024-05-21 16:33:23.444166,Email,1,167.58630264356447,Desktop,Illinois,215,Tablet
227,411,2024-06-10 08:16:49.444182,Affiliate,0,0.0,Desktop,New York,84,Headphones
227,411,2024-05-17 00:35:34.444194,Organic Search,0,0.0,Desktop,New York,144,Smartphone
227,411,2024-06-04 19:31:59.444207,Direct,0,0.0,Desktop,Florida,215,Smartwatch
227,411,2024-05-26 03:28:40.444219,Paid Search,0,0.0,Tablet,Illinois,39,Smartphone
227,411,2024-05-26 04:26:52.444229,Organic Search,0,0.0,Desktop,California,275,Tablet
228,100,2024-05-27 16:16:35.444246,Affiliate,0,0.0,Desktop,Texas,132,Laptop
229,500,2024-06-07 07:54:15.444262,Paid Search,0,0.0,Tablet,Florida,217,Smartwatch
229,500,2024-06-09 03:35:48.444272,Email,0,0.0,Tablet,New York,56,Smartwatch
230,146,2024-05-20 12:22:47.444290,Social Media,1,206.36378998666586,Tablet,California,242,Headphones
230,146,2024-05-28 22:16:40.444301,Paid Search,1,206.36378998666586,Desktop,Florida,269,Laptop
230,146,2024-05-29 19:48:42.444312,Direct,1,206.36378998666586,Mobile,Texas,69,Smartwatch
230,146,2024-05-16 13:03:53.444323,Direct,1,206.36378998666586,Tablet,Texas,236,Headphones
230,146,2024-05-28 04:50:19.444335,Social Media,1,206.36378998666586,Mobile,Florida,245,Smartwatch
231,442,2024-06-13 08:30:52.444352,Affiliate,1,102.32073564841517,Desktop,California,171,Headphones
232,490,2024-05-24 12:51:32.444488,Social Media,0,0.0,Mobile,New York,214,Tablet
232,490,2024-06-13 02:15:23.444504,Social Media,0,0.0,Mobile,Texas,191,Smartphone
232,490,2024-05-18 01:33:32.444514,Paid Search,0,0.0,Desktop,California,265,Smartphone
233,121,2024-06-09 13:21:21.444530,Direct,1,143.05038454490443,Mobile,California,64,Laptop
233,121,2024-05-17 19:35:22.444541,Affiliate,1,143.05038454490443,Tablet,Florida,13,Smartwatch
234,491,2024-06-05 04:31:17.444556,Direct,1,217.0384409226504,Mobile,Florida,103,Smartwatch
235,144,2024-05-22 01:27:05.444571,Social Media,0,0.0,Desktop,Illinois,226,Headphones
235,144,2024-05-16 02:45:30.444581,Email,0,0.0,Tablet,Texas,211,Smartphone
235,144,2024-06-01 18:03:53.444591,Affiliate,0,0.0,Tablet,Florida,171,Laptop
235,144,2024-06-15 14:46:26.444602,Organic Search,0,0.0,Tablet,New York,176,Tablet
236,314,2024-05-29 12:52:37.444619,Social Media,0,0.0,Mobile,Florida,185,Tablet
236,314,2024-06-10 04:17:15.444631,Organic Search,0,0.0,Desktop,Florida,200,Tablet
236,314,2024-05-19 07:51:43.444642,Paid Search,0,0.0,Mobile,California,77,Smartwatch
237,352,2024-05-23 12:37:07.444659,Social Media,0,0.0,Tablet,Florida,205,Smartphone
237,352,2024-06-11 17:00:08.444670,Organic Search,0,0.0,Desktop,California,225,Headphones
238,69,2024-06-06 13:18:34.444688,Direct,1,403.3998215122453,Tablet,New York,213,Laptop
238,69,2024-05-24 16:30:00.444699,Email,1,403.3998215122453,Desktop,Texas,253,Laptop
238,69,2024-06-01 10:15:45.444711,Paid Search,1,403.3998215122453,Mobile,Texas,296,Smartwatch
238,69,2024-05-17 13:03:50.444722,Paid Search,1,403.3998215122453,Desktop,Florida,72,Tablet
238,69,2024-05-19 00:23:55.444734,Social Media,1,403.3998215122453,Tablet,Illinois,285,Smartphone
239,400,2024-05-30 04:41:53.444752,Affiliate,1,196.29062900645116,Mobile,New York,205,Smartwatch
239,400,2024-06-06 05:33:45.444764,Affiliate,1,196.29062900645116,Desktop,California,182,Headphones
239,400,2024-05-26 00:09:13.444787,Direct,1,196.29062900645116,Mobile,New York,50,Smartphone
240,176,2024-06-06 12:42:31.444804,Direct,1,192.59520876300255,Tablet,Florida,148,Headphones
240,176,2024-05-22 09:13:29.444816,Affiliate,1,192.59520876300255,Tablet,Illinois,240,Headphones
241,86,2024-06-11 13:54:16.444832,Affiliate,0,0.0,Mobile,New York,117,Smartphone
241,86,2024-06-03 18:41:48.444844,Email,0,0.0,Desktop,Florida,290,Laptop
242,14,2024-06-12 12:53:29.444861,Direct,0,0.0,Desktop,New York,209,Tablet
242,14,2024-06-08 13:26:23.444873,Affiliate,0,0.0,Mobile,Florida,74,Smartphone
242,14,2024-05-30 16:14:08.444883,Email,0,0.0,Desktop,Texas,176,Headphones
242,14,2024-06-01 02:45:54.444898,Paid Search,0,0.0,Tablet,Florida,79,Smartwatch
243,91,2024-05-26 01:54:47.444914,Organic Search,1,333.97138518847686,Tablet,Illinois,168,Tablet
243,91,2024-05-31 02:47:54.444924,Social Media,1,333.97138518847686,Desktop,Florida,167,Tablet
243,91,2024-06-02 12:59:16.444934,Social Media,1,333.97138518847686,Mobile,New York,10,Smartwatch
243,91,2024-05-20 17:29:04.444944,Paid Search,1,333.97138518847686,Mobile,Florida,283,Laptop
243,91,2024-05-24 04:32:11.444955,Organic Search,1,333.97138518847686,Mobile,New York,230,Tablet
244,306,2024-05-29 08:50:35.444970,Social Media,0,0.0,Mobile,Illinois,233,Headphones
244,306,2024-06-08 16:30:09.444980,Affiliate,0,0.0,Tablet,Florida,203,Smartphone
245,135,2024-05-30 00:07:14.444998,Affiliate,1,331.39535641523315,Tablet,Texas,155,Smartwatch
246,415,2024-06-13 15:48:21.445026,Social Media,1,134.6002815966823,Mobile,New York,243,Smartwatch
246,415,2024-06-01 12:32:20.445042,Affiliate,1,134.6002815966823,Tablet,Florida,106,Tablet
246,415,2024-06-15 16:54:27.445052,Email,1,134.6002815966823,Tablet,New York,105,Laptop
247,145,2024-05-24 06:29:05.445068,Affiliate,0,0.0,Desktop,California,56,Smartphone
247,145,2024-06-15 04:28:35.445079,Social Media,0,0.0,Mobile,Florida,169,Headphones
247,145,2024-06-04 05:33:53.445091,Affiliate,0,0.0,Desktop,Texas,51,Smartphone
248,29,2024-05-31 15:50:06.445107,Social Media,1,82.12311263707558,Mobile,Florida,16,Laptop
248,29,2024-05-22 13:22:58.445119,Organic Search,1,82.12311263707558,Mobile,California,27,Smartphone
248,29,2024-06-01 19:01:34.445131,Direct,1,82.12311263707558,Tablet,California,252,Headphones
249,349,2024-05-23 20:54:40.445147,Affiliate,1,121.37514638248021,Tablet,Illinois,72,Tablet
249,349,2024-05-30 23:11:57.445159,Paid Search,1,121.37514638248021,Desktop,Texas,36,Smartphone
249,349,2024-06-12 13:51:21.445170,Affiliate,1,121.37514638248021,Mobile,Texas,17,Smartphone
250,407,2024-06-03 13:35:47.445186,Email,0,0.0,Desktop,Illinois,253,Smartwatch
250,407,2024-06-11 08:55:30.445197,Email,0,0.0,Desktop,California,265,Laptop
250,407,2024-05-24 23:55:22.445209,Paid Search,0,0.0,Tablet,New York,40,Tablet
251,331,2024-06-11 04:41:07.445225,Social Media,0,0.0,Mobile,Illinois,187,Headphones
251,331,2024-05-23 15:25:17.445236,Email,0,0.0,Tablet,Florida,193,Smartphone
252,129,2024-05-29 11:43:01.445252,Direct,1,367.9816905176267,Tablet,Florida,107,Smartwatch
253,96,2024-06-01 12:25:22.445268,Direct,1,195.65639406130524,Tablet,California,45,Smartwatch
253,96,2024-06-11 06:05:08.445279,Paid Search,1,195.65639406130524,Mobile,Illinois,197,Headphones
253,96,2024-06-14 23:13:02.445290,Direct,1,195.65639406130524,Mobile,California,19,Smartwatch
253,96,2024-05-19 09:11:29.445301,Direct,1,195.65639406130524,Desktop,Texas,42,Smartwatch
253,96,2024-05-20 08:20:20.445312,Social Media,1,195.65639406130524,Tablet,Florida,292,Smartphone
254,314,2024-06-05 18:25:31.445329,Email,1,234.41203749482904,Tablet,New York,32,Smartphone
254,314,2024-06-10 21:18:30.445340,Social Media,1,234.41203749482904,Desktop,Florida,108,Laptop
254,314,2024-06-14 01:39:26.445351,Affiliate,1,234.41203749482904,Mobile,Florida,279,Smartwatch
255,360,2024-06-08 00:23:06.445389,Affiliate,1,72.08853226050219,Desktop,New York,116,Headphones
255,360,2024-05-17 19:32:09.445401,Organic Search,1,72.08853226050219,Tablet,New York,194,Smartwatch
255,360,2024-05-23 07:18:10.445412,Paid Search,1,72.08853226050219,Tablet,New York,146,Smartwatch
255,360,2024-06-14 19:53:04.445423,Paid Search,1,72.08853226050219,Desktop,California,275,Laptop
255,360,2024-06-12 14:02:10.445434,Direct,1,72.08853226050219,Mobile,California,108,Smartwatch
256,337,2024-05-29 02:07:33.445449,Organic Search,0,0.0,Tablet,New York,193,Headphones
256,337,2024-05-24 06:53:52.445466,Email,0,0.0,Desktop,California,291,Headphones
257,259,2024-05-29 00:36:17.445482,Organic Search,0,0.0,Mobile,Texas,291,Tablet
257,259,2024-05-19 08:54:47.445497,Organic Search,0,0.0,Tablet,Florida,175,Smartwatch
257,259,2024-06-08 01:56:37.445508,Direct,0,0.0,Desktop,Florida,291,Tablet
258,185,2024-06-15 21:11:06.445525,Paid Search,1,481.92099391438626,Tablet,New York,275,Smartphone
258,185,2024-05-18 11:27:27.445544,Email,1,481.92099391438626,Mobile,California,119,Tablet
258,185,2024-06-15 12:23:59.445556,Direct,1,481.92099391438626,Tablet,Illinois,89,Laptop
258,185,2024-06-14 05:41:08.445568,Paid Search,1,481.92099391438626,Desktop,California,145,Tablet
259,456,2024-06-08 13:07:03.445584,Paid Search,0,0.0,Desktop,Illinois,214,Smartwatch
259,456,2024-05-17 14:31:50.445594,Affiliate,0,0.0,Desktop,Texas,257,Smartphone
259,456,2024-05-31 01:28:02.445606,Email,0,0.0,Tablet,Texas,29,Smartwatch
259,456,2024-06-03 19:35:23.445618,Email,0,0.0,Mobile,Texas,232,Headphones
259,456,2024-05-17 18:03:30.445630,Social Media,0,0.0,Tablet,Illinois,15,Headphones
260,28,2024-06-05 02:47:20.445647,Direct,0,0.0,Desktop,Texas,267,Smartphone
260,28,2024-06-11 20:36:28.445657,Affiliate,0,0.0,Tablet,Florida,238,Smartwatch
260,28,2024-05-28 04:04:14.445669,Email,0,0.0,Desktop,Florida,158,Headphones
261,76,2024-05-28 20:39:06.445685,Direct,1,87.14530068736221,Mobile,Texas,53,Headphones
261,76,2024-05-30 06:37:40.445697,Affiliate,1,87.14530068736221,Desktop,California,256,Smartwatch
262,102,2024-06-09 02:00:56.445713,Direct,1,343.511797540626,Tablet,Illinois,136,Smartphone
262,102,2024-06-13 12:45:11.445724,Organic Search,1,343.511797540626,Mobile,Illinois,55,Laptop
262,102,2024-05-25 07:23:20.445737,Organic Search,1,343.511797540626,Mobile,Texas,107,Tablet
262,102,2024-06-04 00:49:29.445747,Affiliate,1,343.511797540626,Desktop,Texas,96,Tablet
263,316,2024-06-01 20:48:47.445767,Social Media,0,0.0,Desktop,Texas,89,Laptop
263,316,2024-06-12 20:27:41.445778,Social Media,0,0.0,Tablet,California,157,Laptop
263,316,2024-06-05 18:23:44.445790,Paid Search,0,0.0,Mobile,Florida,21,Tablet
263,316,2024-06-09 02:51:32.445801,Social Media,0,0.0,Desktop,Illinois,277,Tablet
264,281,2024-05-24 21:46:39.445818,Organic Search,0,0.0,Tablet,Illinois,32,Tablet
264,281,2024-06-10 20:15:31.445830,Paid Search,0,0.0,Desktop,Illinois,148,Laptop
264,281,2024-05-31 22:36:29.445841,Email,0,0.0,Desktop,Florida,148,Tablet
264,281,2024-05-19 18:31:08.445853,Email,0,0.0,Mobile,Florida,128,Headphones
265,261,2024-05-27 03:05:37.445869,Email,1,268.0979683253745,Desktop,California,266,Headphones
266,288,2024-06-08 03:10:18.445884,Paid Search,0,0.0,Mobile,Florida,211,Smartphone
267,10,2024-06-06 13:50:50.445900,Direct,1,209.92015996094,Mobile,New York,141,Headphones
267,10,2024-05-18 21:22:27.445911,Direct,1,209.92015996094,Mobile,California,87,Tablet
267,10,2024-05-18 08:08:38.445923,Affiliate,1,209.92015996094,Desktop,New York,205,Smartwatch
268,492,2024-06-02 13:41:45.445939,Direct,0,0.0,Desktop,Florida,169,Smartwatch
268,492,2024-06-05 06:05:36.445950,Direct,0,0.0,Desktop,California,80,Smartwatch
268,492,2024-05-29 15:04:52.445961,Social Media,0,0.0,Mobile,Illinois,79,Headphones
268,492,2024-05-17 17:09:44.445972,Affiliate,0,0.0,Tablet,California,172,Laptop
268,492,2024-05-29 03:02:33.445984,Affiliate,0,0.0,Desktop,California,172,Smartphone
269,373,2024-06-02 07:28:26.446009,Paid Search,1,446.0593550488592,Mobile,Texas,87,Smartphone
270,55,2024-06-15 00:09:56.446027,Direct,0,0.0,Mobile,Illinois,300,Smartwatch
270,55,2024-06-08 00:44:03.446038,Social Media,0,0.0,Desktop,New York,193,Laptop
271,353,2024-05-30 00:25:49.446054,Organic Search,0,0.0,Tablet,Texas,104,Headphones
271,353,2024-05-31 05:11:41.446066,Social Media,0,0.0,Desktop,California,125,Laptop
271,353,2024-06-02 21:54:02.446077,Paid Search,0,0.0,Mobile,California,113,Smartphone
271,353,2024-06-13 16:00:00.446088,Organic Search,0,0.0,Tablet,Florida,176,Headphones
272,455,2024-06-14 00:18:47.446119,Affiliate,1,232.1900457091378,Mobile,Texas,211,Smartwatch
272,455,2024-05-16 01:37:25.446131,Direct,1,232.1900457091378,Tablet,Illinois,29,Smartwatch
273,56,2024-06-14 13:30:02.446148,Direct,1,422.1545457467074,Tablet,Florida,30,Smartwatch
273,56,2024-06-03 03:39:20.446159,Affiliate,1,422.1545457467074,Desktop,California,159,Headphones
273,56,2024-06-03 11:21:31.446169,Paid Search,1,422.1545457467074,Mobile,California,226,Tablet
273,56,2024-05-27 20:27:40.446180,Affiliate,1,422.1545457467074,Tablet,California,247,Headphones
274,47,2024-06-10 01:07:54.446197,Affiliate,0,0.0,Tablet,California,211,Headphones
274,47,2024-06-05 06:01:51.446216,Email,0,0.0,Desktop,Florida,113,Headphones
274,47,2024-06-13 13:20:31.446229,Paid Search,0,0.0,Tablet,California,73,Laptop
274,47,2024-06-12 06:05:06.446239,Affiliate,0,0.0,Mobile,New York,278,Headphones
274,47,2024-05-23 03:49:04.446251,Direct,0,0.0,Desktop,Florida,291,Headphones
275,23,2024-05-25 16:58:57.446267,Social Media,1,304.4712103313761,Desktop,California,36,Headphones
275,23,2024-06-06 11:10:40.446278,Affiliate,1,304.4712103313761,Mobile,Texas,102,Laptop
276,461,2024-06-14 23:46:49.446293,Paid Search,0,0.0,Desktop,Florida,264,Headphones
276,461,2024-05-29 22:14:16.446305,Direct,0,0.0,Mobile,California,121,Smartwatch
277,338,2024-06-13 00:33:27.446321,Direct,1,234.56811457011037,Desktop,California,290,Tablet
277,338,2024-05-26 23:33:33.446333,Direct,1,234.56811457011037,Desktop,New York,104,Smartphone
277,338,2024-06-13 22:39:43.446344,Paid Search,1,234.56811457011037,Desktop,California,26,Smartwatch
277,338,2024-05-20 00:28:56.446355,Paid Search,1,234.56811457011037,Mobile,New York,35,Laptop
278,214,2024-05-25 12:05:35.446407,Direct,0,0.0,Tablet,Illinois,297,Smartphone
278,214,2024-05-16 05:52:07.446420,Affiliate,0,0.0,Tablet,Texas,28,Laptop
279,394,2024-06-03 19:59:00.446437,Organic Search,1,215.85624146378333,Tablet,New York,159,Headphones
279,394,2024-06-11 18:00:16.446448,Affiliate,1,215.85624146378333,Mobile,Texas,279,Headphones
279,394,2024-05-30 14:48:25.446459,Affiliate,1,215.85624146378333,Desktop,Illinois,39,Laptop
280,293,2024-05-31 00:25:40.446486,Affiliate,0,0.0,Mobile,Florida,172,Tablet
280,293,2024-05-30 01:30:24.446498,Direct,0,0.0,Mobile,California,298,Headphones
280,293,2024-05-29 23:26:31.446510,Organic Search,0,0.0,Mobile,California,129,Tablet
280,293,2024-06-09 22:23:22.446521,Email,0,0.0,Desktop,Florida,70,Smartphone
280,293,2024-05-21 00:02:40.446532,Organic Search,0,0.0,Mobile,New York,180,Tablet
281,287,2024-05-26 15:07:19.446547,Affiliate,0,0.0,Mobile,Texas,44,Tablet
281,287,2024-06-06 03:59:57.446558,Direct,0,0.0,Mobile,New York,68,Tablet
282,175,2024-05-20 16:03:09.446574,Social Media,0,0.0,Mobile,Texas,255,Headphones
282,175,2024-05-21 21:09:09.446585,Affiliate,0,0.0,Desktop,Florida,89,Headphones
282,175,2024-05-18 02:53:48.446596,Paid Search,0,0.0,Mobile,Florida,38,Smartwatch
282,175,2024-06-06 01:52:41.446608,Affiliate,0,0.0,Tablet,Texas,294,Smartwatch
283,10,2024-05-18 09:34:23.446625,Email,1,409.79090006861014,Desktop,Texas,25,Tablet
283,10,2024-06-02 23:38:11.446637,Direct,1,409.79090006861014,Desktop,Illinois,209,Smartphone
284,305,2024-06-05 21:17:44.446654,Paid Search,1,367.36978282048375,Mobile,New York,264,Smartphone
285,191,2024-06-06 16:04:30.446672,Email,1,147.26294566910852,Mobile,New York,113,Laptop
285,191,2024-06-01 04:01:28.446687,Email,1,147.26294566910852,Mobile,Illinois,88,Smartphone
285,191,2024-06-05 04:50:40.446699,Affiliate,1,147.26294566910852,Tablet,Texas,177,Smartphone
285,191,2024-05-22 18:52:11.446710,Direct,1,147.26294566910852,Tablet,California,115,Laptop
286,236,2024-06-15 11:07:29.446727,Email,0,0.0,Tablet,Illinois,54,Tablet
286,236,2024-06-01 20:46:02.446738,Email,0,0.0,Tablet,Texas,21,Smartwatch
286,236,2024-05-22 11:04:56.446749,Affiliate,0,0.0,Desktop,Texas,112,Smartphone
286,236,2024-06-06 12:22:28.446760,Direct,0,0.0,Mobile,Florida,70,Tablet
287,77,2024-05-15 23:45:59.446775,Direct,1,101.50717725504575,Tablet,New York,115,Smartwatch
287,77,2024-06-04 02:26:43.446786,Paid Search,1,101.50717725504575,Mobile,California,155,Smartwatch
288,126,2024-06-06 00:07:08.446802,Paid Search,0,0.0,Tablet,Florida,35,Smartphone
288,126,2024-06-15 05:18:29.446813,Affiliate,0,0.0,Desktop,New York,206,Laptop
289,45,2024-05-27 00:51:56.446829,Affiliate,1,130.54234696257794,Tablet,Florida,192,Tablet
289,45,2024-06-05 15:13:58.446841,Affiliate,1,130.54234696257794,Tablet,Illinois,50,Headphones
289,45,2024-05-28 17:38:55.446853,Email,1,130.54234696257794,Tablet,Florida,59,Headphones
289,45,2024-06-05 22:59:04.446865,Affiliate,1,130.54234696257794,Mobile,Florida,128,Smartphone
290,74,2024-06-03 15:46:17.446881,Affiliate,1,460.7877248045221,Tablet,Texas,176,Headphones
290,74,2024-05-31 21:20:43.446893,Email,1,460.7877248045221,Mobile,New York,189,Headphones
290,74,2024-06-01 16:13:42.446904,Paid Search,1,460.7877248045221,Mobile,Illinois,75,Smartwatch
290,74,2024-06-12 07:40:35.446919,Affiliate,1,460.7877248045221,Desktop,Texas,294,Laptop
290,74,2024-05-21 11:26:50.446931,Direct,1,460.7877248045221,Mobile,Florida,221,Smartphone
291,318,2024-05-31 08:28:22.446946,Email,0,0.0,Mobile,California,230,Headphones
291,318,2024-05-28 09:59:17.446958,Direct,0,0.0,Tablet,California,98,Laptop
292,379,2024-05-27 05:35:35.446973,Paid Search,1,101.44528721625662,Tablet,New York,237,Smartphone
292,379,2024-06-06 07:40:21.446983,Email,1,101.44528721625662,Tablet,New York,204,Tablet
292,379,2024-05-30 22:57:49.446994,Affiliate,1,101.44528721625662,Desktop,New York,121,Smartphone
292,379,2024-05-18 01:18:07.447017,Affiliate,1,101.44528721625662,Desktop,California,86,Headphones
292,379,2024-05-29 11:50:02.447029,Organic Search,1,101.44528721625662,Tablet,Illinois,238,Smartphone
293,106,2024-05-17 11:21:32.447046,Organic Search,1,306.62438353490825,Tablet,Texas,55,Smartwatch
293,106,2024-06-15 00:11:00.447058,Direct,1,306.62438353490825,Mobile,California,160,Laptop
293,106,2024-06-04 02:27:46.447070,Email,1,306.62438353490825,Desktop,Illinois,193,Laptop
294,441,2024-06-08 06:43:44.447087,Affiliate,0,0.0,Tablet,Florida,172,Headphones
294,441,2024-06-03 08:33:17.447098,Organic Search,0,0.0,Tablet,California,98,Headphones
294,441,2024-06-11 15:35:38.447108,Direct,0,0.0,Mobile,Texas,223,Smartphone
295,148,2024-06-15 19:50:06.447123,Affiliate,0,0.0,Desktop,California,259,Headphones
295,148,2024-06-11 19:21:52.447135,Social Media,0,0.0,Tablet,Florida,243,Smartwatch
296,477,2024-06-01 03:53:59.447151,Organic Search,0,0.0,Tablet,Florida,206,Tablet
296,477,2024-06-08 15:40:57.447162,Organic Search,0,0.0,Tablet,New York,265,Smartphone
296,477,2024-05-24 04:10:47.447174,Paid Search,0,0.0,Mobile,Illinois,197,Laptop
296,477,2024-06-14 01:45:41.447185,Organic Search,0,0.0,Tablet,Texas,67,Smartwatch
297,247,2024-05-23 03:16:52.447202,Paid Search,0,0.0,Mobile,Illinois,50,Smartwatch
298,456,2024-06-08 05:14:44.447219,Affiliate,0,0.0,Tablet,New York,286,Smartwatch
298,456,2024-06-06 00:07:37.447232,Email,0,0.0,Mobile,Illinois,15,Headphones
298,456,2024-06-01 03:46:54.447243,Organic Search,0,0.0,Tablet,Texas,225,Tablet
298,456,2024-05-16 11:43:13.447254,Paid Search,0,0.0,Desktop,New York,165,Smartwatch
298,456,2024-06-07 20:12:39.447266,Affiliate,0,0.0,Mobile,Illinois,96,Smartwatch
299,27,2024-06-06 04:47:51.447282,Email,0,0.0,Desktop,Illinois,49,Tablet
299,27,2024-06-07 17:37:17.447294,Direct,0,0.0,Mobile,Texas,141,Laptop
299,27,2024-05-23 18:23:08.447305,Direct,0,0.0,Desktop,Illinois,87,Headphones
300,190,2024-06-08 04:47:30.447320,Social Media,1,402.1374673794857,Tablet,New York,185,Laptop
300,190,2024-05-16 17:09:55.447329,Direct,1,402.1374673794857,Desktop,Florida,221,Headphones
301,122,2024-06-09 01:24:42.447342,Affiliate,0,0.0,Mobile,New York,145,Laptop
301,122,2024-06-14 16:20:42.447350,Organic Search,0,0.0,Mobile,Florida,164,Headphones
301,122,2024-05-23 03:03:31.447359,Social Media,0,0.0,Mobile,Florida,252,Tablet
301,122,2024-06-11 03:08:03.447390,Organic Search,0,0.0,Desktop,Texas,239,Headphones
302,348,2024-06-12 03:06:12.447406,Affiliate,0,0.0,Mobile,Florida,149,Tablet
302,348,2024-06-07 12:43:22.447438,Email,0,0.0,Mobile,Illinois,210,Headphones
302,348,2024-05-22 13:38:37.447449,Affiliate,0,0.0,Tablet,Illinois,109,Smartwatch
303,173,2024-05-25 22:08:19.447465,Email,1,296.4256499317295,Desktop,Florida,60,Smartwatch
303,173,2024-06-12 06:12:39.447476,Paid Search,1,296.4256499317295,Desktop,Texas,138,Smartphone
304,18,2024-06-14 00:48:55.447490,Affiliate,0,0.0,Desktop,Illinois,72,Laptop
305,45,2024-06-02 22:32:55.447540,Affiliate,0,0.0,Tablet,California,66,Smartphone
305,45,2024-06-07 11:43:20.447553,Organic Search,0,0.0,Tablet,New York,242,Tablet
305,45,2024-05-22 06:54:04.447563,Affiliate,0,0.0,Tablet,Texas,141,Smartphone
305,45,2024-05-22 19:45:11.447573,Paid Search,0,0.0,Desktop,Florida,208,Tablet
305,45,2024-06-14 13:02:42.447584,Paid Search,0,0.0,Desktop,Florida,45,Headphones
306,476,2024-05-31 18:29:57.447627,Social Media,1,130.2989765291469,Tablet,Florida,121,Smartwatch
306,476,2024-05-26 18:34:43.447638,Organic Search,1,130.2989765291469,Tablet,Texas,62,Laptop
307,38,2024-06-15 04:19:35.447654,Social Media,1,399.7567243922273,Tablet,New York,29,Headphones
308,137,2024-05-28 22:18:44.447670,Direct,1,457.07789455427724,Tablet,Florida,254,Headphones
308,137,2024-06-03 19:53:41.447702,Direct,1,457.07789455427724,Desktop,New York,206,Headphones
309,63,2024-06-06 07:51:40.447718,Email,1,200.04787077625153,Tablet,New York,197,Smartwatch
309,63,2024-05-19 10:03:57.447727,Email,1,200.04787077625153,Mobile,Texas,113,Smartphone
309,63,2024-05-29 21:00:54.447737,Organic Search,1,200.04787077625153,Tablet,California,163,Headphones
309,63,2024-05-18 18:33:35.447747,Affiliate,1,200.04787077625153,Tablet,Texas,259,Laptop
309,63,2024-05-17 23:24:28.447756,Organic Search,1,200.04787077625153,Tablet,California,81,Laptop
310,99,2024-05-31 08:17:33.447784,Email,0,0.0,Tablet,Texas,265,Smartwatch
311,495,2024-06-14 10:05:39.447799,Email,0,0.0,Mobile,New York,217,Laptop
